dataset,model,task,protocol,seed,subject_id,recording_id,sampling_rate,metric_name,metric_value,num_valid_samples,checkpoint_id,artifact_scope
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_clean_part_1,64,pearson_r,0.01183523152499123,960,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_clean_part_2,64,pearson_r,-0.064799244514013,1024,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_clean_part_3,64,pearson_r,0.0259754495516707,896,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_clean_part_4,64,pearson_r,0.043662674122753195,960,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fM_part_1,64,pearson_r,0.2010429531267226,896,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fM_part_2,64,pearson_r,0.10294191263688025,832,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fM_part_3,64,pearson_r,0.19399453716137255,896,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fM_part_4,64,pearson_r,0.17851543395253663,960,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fW_part_1,64,pearson_r,0.15462271149464873,832,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fW_part_2,64,pearson_r,0.17710700791465028,896,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fW_part_3,64,pearson_r,0.0135135903292903,960,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_fW_part_4,64,pearson_r,0.11407420195506328,1088,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_hb_part_1,64,pearson_r,-0.1059709893481292,1152,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_hb_part_2,64,pearson_r,0.096357356721127,1088,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_hb_part_3,64,pearson_r,0.11493471480834548,1152,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_hb_part_4,64,pearson_r,0.1506151710639029,1088,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_lb_part_1,64,pearson_r,0.10713520918550513,1408,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_lb_part_2,64,pearson_r,-0.021874586555143054,1472,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_lb_part_3,64,pearson_r,0.0969579823245324,1408,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_lb_part_4,64,pearson_r,0.08522353648861959,1536,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_mb_part_1,64,pearson_r,0.19189963250933048,960,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_mb_part_2,64,pearson_r,0.22333229269232266,1024,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_mb_part_3,64,pearson_r,0.07302432198536868,1024,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,test_-_P03_-_mb_part_4,64,pearson_r,0.1143762669423252,1024,adt_epoch_4,full_subject_single_seed_validation
