dataset,label,g_con,epoch,train_loss,val_loss,val_metric,lr
weissbart_tf64,HappyQuokka g_con=False,False,5,0.20438077549139658,0.1439311426037397,0.04095419143469861,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,6,0.18344799429178238,0.17466421864735773,0.009818824732829877,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,7,0.1567019671201706,0.17125569303066301,0.02895582063147464,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,8,0.15159054100513458,0.14357515691946715,0.040555035829908236,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,9,0.14786695564786592,0.12200805116922428,0.06845449976778278,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,10,0.13711605469385782,0.10313738714425992,0.07021821471869957,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,11,0.13242987419168153,0.1340663051375976,0.07325513710996184,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,12,0.13958430911103883,0.10957258752523324,0.06352747870871844,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,13,0.11170725151896477,0.10050806903686278,0.09486687265885756,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,14,0.1071835458278656,0.08166674379354869,0.09484082241482937,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,15,0.10792058209578197,0.08736081004906923,0.10003977650119804,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,16,0.09168033922712009,0.07658530339980736,0.10007532142007199,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,17,0.08887854839364688,0.08064369368247497,0.10452345868286032,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,18,0.09189034377535184,0.07337204130032124,0.11074044672631993,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,19,0.07182757804791133,0.07030176841295682,0.1120154285364641,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,20,0.062225007762511574,0.06307949622472127,0.11262436872348189,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,21,0.07651923224329948,0.0569676541747191,0.11741599899549515,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,22,0.07274281233549118,0.05613828725539721,0.12401967403025199,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,23,0.05980695939312378,0.06175397080488694,0.10814085478225771,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,24,0.07053857172528903,0.07606384715972803,0.10607014131368114,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,25,0.05103126013030609,0.04693346057946866,0.1259406317395564,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,26,0.027275144782227773,0.04868438014617333,0.12395829724876258,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,27,0.03869660916582992,0.04017643450926512,0.1354856789632975,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,28,0.05762645912667116,0.04490341960619657,0.13650513224972363,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,29,0.05297781527042389,0.0522928841603108,0.12204974432019158,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,30,0.04303897055797279,0.050675928095976513,0.1280940673657311,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,31,0.026284333784133196,0.03863544399157549,0.13346340434076504,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,32,0.06889277944962184,0.04700711151728263,0.13108647334096857,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,33,0.07644225594898064,0.04768102356256583,0.1330644503292532,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,34,0.052138481910030045,0.04229231010644864,0.1377823635220874,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,35,0.04852864984422922,0.046289369807793544,0.13364144608838102,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,36,0.048191510140895844,0.03368556174712303,0.1389477163529358,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,37,0.03590288176201284,0.02902910136259519,0.14286589327466806,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,38,0.026293747127056122,0.040877092916231886,0.1350688773040206,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,39,0.03334028886941572,0.02874396290534582,0.14121136273949955,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,40,0.04467452069123586,0.03788313166453288,0.1371835075933725,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,41,0.0426733346345524,0.029603057641249438,0.144271609848007,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,42,0.016792747657746077,0.02777812347198144,0.14286065824353733,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,43,0.038026142943029605,0.03457412123680115,0.13703797718238395,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,44,0.02089693242063125,0.02692402727328814,0.14458292389575106,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,45,0.01642084711541732,0.024651995721535806,0.14474881067155645,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,46,0.019794048198188346,0.04381271715347584,0.12915376357029743,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,47,0.0225575336565574,0.04097570994725594,0.13415185576782396,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,48,0.04340585988635818,0.053593819531110615,0.12349320551356635,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,49,0.03836685139685869,0.04786338420250477,0.12564430774535792,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,50,0.028869059247275192,0.03224457681943209,0.14075020159063384,0.0005
weissbart_tf64,HappyQuokka g_con=False,False,51,0.027368322014808655,0.02802073298356472,0.14220501279924064,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,52,0.014814969773093859,0.05021023429357088,0.12373863152088001,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,53,0.016714608180336654,0.04343603646908051,0.12991831449624627,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,54,0.025970814128716786,0.036872569987407094,0.14220617653634876,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,55,0.04671646831169104,0.03821668911438722,0.13099559366655272,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,56,0.021743074098291498,0.03890952418247859,0.1354152291965408,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,57,0.0399855724729908,0.05239906528821359,0.11659428199024824,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,58,0.009934838822421929,0.0329643998390589,0.14245076642777676,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,59,0.010337575804442167,0.024279801012613834,0.14878277867220532,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,60,0.011791632433111468,0.023419094544190628,0.14944108324603012,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,61,0.0064258632094909745,0.02196921171286167,0.14788973888812157,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,62,-0.0032753750371436277,0.020696812944534498,0.1480710514731562,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,63,0.0019752046985862157,0.030465734998385112,0.1427781155422473,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,64,0.011359685954327384,0.03523735667650516,0.13654124246024413,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,65,0.019045943083862465,0.022797773472773723,0.15001263345161883,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,66,-0.0057731444636980695,0.02517624501234446,0.1462732662207996,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,67,0.0017096614465117455,0.011103777663829998,0.15706890853187547,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,68,0.005484151653945446,0.016140822760569745,0.15621291298399834,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,69,-3.3756097157796226e-05,0.017131778406791198,0.1527473220697198,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,70,-0.001112446344147126,0.015622350153250572,0.15648943790568945,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,71,0.009343554265797138,0.018938273573533084,0.14973169153568167,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,72,-0.013606116951753696,0.03562829066545535,0.14102813092102176,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,73,0.008073896635323763,0.030184948215117823,0.13850001465194883,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,74,0.0007329061627388,0.012238764189756834,0.15618724585988392,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,75,-0.009434456510158876,0.025414607501946962,0.1481219858301278,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,76,-0.001662018708884716,0.015941263353213286,0.1535288042203786,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,77,-0.02339174187121292,0.014295635200463808,0.15540696340016066,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,78,-0.02007170976139605,0.017748278952561893,0.15104552982613825,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,79,-0.0258561580752333,0.022552549304106297,0.14951709774039232,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,80,-0.015471945206324259,0.03273626909806178,0.13673632441279598,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,81,-0.007267761587475737,0.01337093737645027,0.16276872412134438,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,82,-0.029797451570630074,0.013094728535566574,0.15556958914280702,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,83,-0.00983645774734517,0.018457910953423917,0.15086612627656462,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,84,-0.007012108612495164,0.029123596121103337,0.14362810258873,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,85,-0.024706271865094703,0.010667142424827967,0.1571156811255675,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,86,-0.006820988918965061,0.038433220715094835,0.1323189832819387,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,87,-0.009194559883326292,0.014942437524978931,0.15391102043481975,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,88,-0.02896620046036939,0.013890673411198151,0.15717536255251616,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,89,-0.012041922193020582,0.013022792836030325,0.15483718781212633,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,90,-0.02073624512801568,0.016271053827725923,0.15836504874273372,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,91,0.0028319225336114564,0.025578564137984545,0.14358728600379367,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,92,-0.013547654574116072,0.01755342124364315,0.15134013801192245,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,93,-0.008381514538389942,0.019038462600646875,0.15225701635190023,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,94,-0.014627778514598807,0.013214315130160406,0.1594535961580009,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,95,-0.01910552626941353,0.007377049632561513,0.16242665538253884,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,96,-0.010825391199129323,0.025964778203230638,0.14282132594201427,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,97,-0.019442319675969582,0.008820789555708567,0.160631126527173,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,98,-0.009292799358566603,0.013368282524439005,0.15684201642870904,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,99,-0.03903924860060215,0.007418314272012466,0.16327869649282478,0.00045000000000000004
weissbart_tf64,HappyQuokka g_con=False,False,100,-0.024327652684102457,0.013490085036326677,0.1557936017204506,0.00045000000000000004
etard_tf64,HappyQuokka g_con=True,True,1,0.37293884583881926,0.1537152588300939,0.024090791964529974,0.0005
etard_tf64,HappyQuokka g_con=True,True,2,0.19072161756810688,0.1542733471530179,0.023844699978477973,0.0005
etard_tf64,HappyQuokka g_con=True,True,3,0.1720775749002184,0.13716131197621248,0.02784066631379357,0.0005
etard_tf64,HappyQuokka g_con=True,True,4,0.16323319574197134,0.1389014916355899,0.03205708588445434,0.0005
etard_tf64,HappyQuokka g_con=True,True,5,0.14994017673390253,0.11432929029909983,0.04784325545157723,0.0005
etard_tf64,HappyQuokka g_con=True,True,6,0.1405338595310847,0.12312071646807626,0.04752604225459003,0.0005
etard_tf64,HappyQuokka g_con=True,True,7,0.13541770974795023,0.13516511250886,0.03741216981071765,0.0005
etard_tf64,HappyQuokka g_con=True,True,8,0.12438946146340597,0.1036375418105828,0.06589435630401329,0.0005
etard_tf64,HappyQuokka g_con=True,True,9,0.12037147688014167,0.10851121539183493,0.0619070419299013,0.0005
etard_tf64,HappyQuokka g_con=True,True,10,0.1250638117392858,0.10687912689588432,0.05700573670515041,0.0005
etard_tf64,HappyQuokka g_con=True,True,11,0.12024372301640965,0.10326411492756701,0.0702398221885579,0.0005
etard_tf64,HappyQuokka g_con=True,True,12,0.10697416677361443,0.10021997602390391,0.06663102845684643,0.0005
etard_tf64,HappyQuokka g_con=True,True,13,0.0996105181319373,0.11085940157950279,0.05632331343747951,0.0005
etard_tf64,HappyQuokka g_con=True,True,14,0.1055628110965093,0.09430811038917108,0.06944396139668979,0.0005
etard_tf64,HappyQuokka g_con=True,True,15,0.09401873658810343,0.0844128828251823,0.08113613630917998,0.0005
etard_tf64,HappyQuokka g_con=True,True,16,0.10548029165892374,0.0852153512449669,0.07585593141768532,0.0005
etard_tf64,HappyQuokka g_con=True,True,17,0.09583081269548052,0.08633125148203578,0.08272937774413117,0.0005
etard_tf64,HappyQuokka g_con=True,True,18,0.09449984789604232,0.0887229485947284,0.0798132289365813,0.0005
etard_tf64,HappyQuokka g_con=True,True,19,0.0909420878936847,0.09290761147470523,0.07661586371848118,0.0005
etard_tf64,HappyQuokka g_con=True,True,20,0.08858792217714447,0.07287199373933531,0.090726413468961,0.0005
etard_tf64,HappyQuokka g_con=True,True,21,0.08951280585357121,0.06866041356919422,0.09569755297514435,0.0005
etard_tf64,HappyQuokka g_con=True,True,22,0.07549689071519035,0.07767645163472653,0.08471095024183992,0.0005
etard_tf64,HappyQuokka g_con=True,True,23,0.08284369962556022,0.07624779226967976,0.08939125884994394,0.0005
etard_tf64,HappyQuokka g_con=True,True,24,0.09415151178836823,0.07337551324495248,0.09090986878540466,0.0005
etard_tf64,HappyQuokka g_con=True,True,25,0.07608524337410927,0.08449889988904553,0.07822319393426369,0.0005
etard_tf64,HappyQuokka g_con=True,True,26,0.08090002444528398,0.07671770278830081,0.08660489779777658,0.0005
etard_tf64,HappyQuokka g_con=True,True,27,0.0772912713388602,0.07046372353077113,0.091293594974797,0.0005
etard_tf64,HappyQuokka g_con=True,True,28,0.07668009489065125,0.06758886498088638,0.0916813693296544,0.0005
etard_tf64,HappyQuokka g_con=True,True,29,0.06721496315939086,0.06639238335524819,0.09752720198966494,0.0005
etard_tf64,HappyQuokka g_con=True,True,30,0.08408866467930022,0.0737407146287816,0.09235460407078444,0.0005
