dataset,subject_id,model,seed,action,status,job_dir,checkpoint_id,subject_metric,num_recordings,error,source_protocol
weissbart_tf64,P03,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/cnn/seed_42,cnn_epoch_5,0.10666415928541598,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/eegnet/seed_42,eegnet_epoch_17,0.15826427176830615,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/ridge/seed_42,ridge_alpha_100.0,0.15641946834537293,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/cca/seed_42,cca_nc_4,0.07927436820213123,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/fcnn/seed_42,fcnn_epoch_2,0.08493477592500125,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/adt/seed_42,adt_epoch_3,0.08221304040818346,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/dnn/seed_42,dnn_epoch_2,0.08493466000198249,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/cnn/seed_42,cnn_epoch_5,0.14345139768256118,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/eegnet/seed_42,eegnet_epoch_15,0.1715077405932082,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/ridge/seed_42,ridge_alpha_1.0,0.15318522294329492,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/cca/seed_42,cca_nc_4,0.09124425320427514,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/fcnn/seed_42,fcnn_epoch_3,0.056697345175727436,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/adt/seed_42,adt_epoch_5,0.16307278899629732,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/dnn/seed_42,dnn_epoch_3,0.05669683351400339,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/cnn/seed_42,cnn_epoch_4,0.1321889875527083,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/eegnet/seed_42,eegnet_epoch_8,0.15820542084131367,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/ridge/seed_42,ridge_alpha_10.0,0.06673353980209834,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/cca/seed_42,cca_nc_1,0.04920611017410582,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/fcnn/seed_42,fcnn_epoch_12,0.00261080492535098,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/adt/seed_42,adt_epoch_6,0.10931358221886854,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/dnn/seed_42,dnn_epoch_10,0.0027582539276648876,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/cnn/seed_42,cnn_epoch_19,0.041635683105181606,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/eegnet/seed_42,eegnet_epoch_31,0.07212040968978266,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/ridge/seed_42,ridge_alpha_10.0,0.13858419702944305,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/cca/seed_42,cca_nc_2,0.11135284179342281,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/fcnn/seed_42,fcnn_epoch_0,0.1027934334669891,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/adt/seed_42,adt_epoch_1,0.08586057688102011,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/dnn/seed_42,dnn_epoch_0,0.10279343135809754,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/cnn/seed_42,cnn_epoch_0,0.12212520839630801,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/eegnet/seed_42,eegnet_epoch_3,0.1427964886698971,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/ridge/seed_42,ridge_alpha_100.0,0.10332106633028906,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/cca/seed_42,cca_nc_4,0.10176183935137799,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/fcnn/seed_42,fcnn_epoch_3,0.10365959751025126,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/adt/seed_42,adt_epoch_3,0.07465057620912924,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/dnn/seed_42,dnn_epoch_3,0.10365894652804404,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/cnn/seed_42,cnn_epoch_17,0.05912743480709577,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/eegnet/seed_42,eegnet_epoch_5,0.11633432981566058,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/ridge/seed_42,ridge_alpha_10.0,0.14148315889106838,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/cca/seed_42,cca_nc_4,0.1166026776245573,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/fcnn/seed_42,fcnn_epoch_0,0.10919880317367124,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/adt/seed_42,adt_epoch_4,0.17598438582446457,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/dnn/seed_42,dnn_epoch_0,0.1091988005023688,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/cnn/seed_42,cnn_epoch_2,0.1427266503895398,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/eegnet/seed_42,eegnet_epoch_20,0.1623591001053133,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/ridge/seed_42,ridge_alpha_100.0,0.13112665731121304,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/cca/seed_42,cca_nc_4,0.09218244704746066,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/fcnn/seed_42,fcnn_epoch_1,0.05665238477393187,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/adt/seed_42,adt_epoch_14,0.11387207321874383,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/dnn/seed_42,dnn_epoch_1,0.0566523911215344,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/cnn/seed_42,cnn_epoch_13,0.10938203940091192,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/eegnet/seed_42,eegnet_epoch_24,0.12482781900370682,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/ridge/seed_42,ridge_alpha_10.0,0.1506067789566798,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/cca/seed_42,cca_nc_4,0.08922455910492093,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/fcnn/seed_42,fcnn_epoch_0,0.1073741625755264,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/adt/seed_42,adt_epoch_5,0.180651136296568,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/dnn/seed_42,dnn_epoch_0,0.10737416423538254,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/cnn/seed_42,cnn_epoch_1,0.10668818123828575,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/eegnet/seed_42,eegnet_epoch_7,0.11271013275724165,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,ridge,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/ridge/seed_42,ridge_alpha_10.0,0.17372779956779152,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,cca,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/cca/seed_42,cca_nc_2,0.1363743607291315,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,fcnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/fcnn/seed_42,fcnn_epoch_2,0.17910841032020988,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,adt,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/adt/seed_42,adt_epoch_3,0.20470608768357818,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,dnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/dnn/seed_42,dnn_epoch_2,0.1791085501660175,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,cnn,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/cnn/seed_42,cnn_epoch_7,0.19984958353536159,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,eegnet,42,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/eegnet/seed_42,eegnet_epoch_22,0.2140838968167133,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/ridge/seed_2026,ridge_alpha_100.0,0.13254733446979064,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/cca/seed_2026,cca_nc_2,0.06411140220705791,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/fcnn/seed_2026,fcnn_epoch_5,0.0704019774916806,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/adt/seed_2026,adt_epoch_8,0.16175281099610483,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,dnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/dnn/seed_2026,dnn_epoch_13,0.05879752146009197,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,cnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/cnn/seed_2026,cnn_epoch_5,0.12292050913809867,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,eegnet,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/eegnet/seed_2026,eegnet_epoch_17,0.16370551131043168,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/ridge/seed_2026,ridge_alpha_1.0,0.08419014163262838,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/cca/seed_2026,cca_nc_4,0.09495414914277106,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/fcnn/seed_2026,fcnn_epoch_2,0.12681560842549597,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/adt/seed_2026,adt_epoch_7,0.09925820378089485,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,dnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/dnn/seed_2026,dnn_epoch_2,0.12681569307937646,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,cnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/cnn/seed_2026,cnn_epoch_6,0.129382371182222,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,eegnet,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/eegnet/seed_2026,eegnet_epoch_17,0.09677083503463504,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/ridge/seed_2026,ridge_alpha_100.0,0.1461383795288638,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/cca/seed_2026,cca_nc_4,0.04335437285897882,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/fcnn/seed_2026,fcnn_epoch_1,0.08581154004274433,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/adt/seed_2026,adt_epoch_11,0.13594003800438886,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,dnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/dnn/seed_2026,dnn_epoch_1,0.08581154903314822,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,cnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/cnn/seed_2026,cnn_epoch_6,0.11867930322076782,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,eegnet,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/eegnet/seed_2026,eegnet_epoch_30,0.17510276981619913,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/ridge/seed_2026,ridge_alpha_100.0,0.15328675079009205,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/cca/seed_2026,cca_nc_4,0.09235633099448197,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/fcnn/seed_2026,fcnn_epoch_2,0.1428273098312781,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/adt/seed_2026,adt_epoch_3,0.16489320443333025,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,dnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/dnn/seed_2026,dnn_epoch_2,0.14282725905069354,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,cnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/cnn/seed_2026,cnn_epoch_9,0.17171088469384083,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,eegnet,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/eegnet/seed_2026,eegnet_epoch_14,0.1581631229435222,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/ridge/seed_2026,ridge_alpha_100.0,0.15641946834537293,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/cca/seed_2026,cca_nc_4,0.07927436820213123,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/fcnn/seed_2026,fcnn_epoch_4,0.10591600766627231,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/adt/seed_2026,adt_epoch_3,0.09229305602147655,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,dnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/dnn/seed_2026,dnn_epoch_4,0.10591655955116933,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,cnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/cnn/seed_2026,cnn_epoch_4,0.15077291621451142,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P04,eegnet,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P04/eegnet/seed_2026,eegnet_epoch_17,0.1636355832825438,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/ridge/seed_2026,ridge_alpha_1.0,0.15318522294329492,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/cca/seed_2026,cca_nc_4,0.09124425320427514,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/fcnn/seed_2026,fcnn_epoch_4,0.08133111417016951,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/adt/seed_2026,adt_epoch_9,0.14894581122791462,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,dnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/dnn/seed_2026,dnn_epoch_4,0.0813295098134402,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,cnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/cnn/seed_2026,cnn_epoch_2,0.13548359398775034,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,eegnet,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/eegnet/seed_2026,eegnet_epoch_10,0.1520936147911582,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/ridge/seed_2026,ridge_alpha_10.0,0.06673353980209834,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/cca/seed_2026,cca_nc_1,0.04920611017410582,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/fcnn/seed_2026,fcnn_epoch_9,0.014364226850250643,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/adt/seed_2026,adt_epoch_7,0.10456160623305952,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,dnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/dnn/seed_2026,dnn_epoch_9,0.015696717908468605,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,cnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/cnn/seed_2026,cnn_epoch_21,0.07300263751415897,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,eegnet,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/eegnet/seed_2026,eegnet_epoch_40,0.07416579488890522,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,ridge,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/ridge/seed_2026,ridge_alpha_10.0,0.13858419702944305,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,cca,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/cca/seed_2026,cca_nc_2,0.11135284179342281,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,fcnn,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/fcnn/seed_2026,fcnn_epoch_1,0.12131907985274418,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,adt,2026,reuse_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/adt/seed_2026,adt_epoch_1,0.10851277169978722,15,,gate0_gate2_full_subject_single_seed_v1
