dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P05,mean_recording_pearson_r,0.19886248301210638,15,happyquokka_epoch_46,subject_specific_local_models_weissbart_full
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,mean_recording_pearson_r,0.051471282986620376,15,linear_ols,subject_specific_local_models_weissbart_full
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,mean_recording_pearson_r,0.054726549959807066,15,lasso_alpha_0.001,subject_specific_local_models_weissbart_full
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,mean_recording_pearson_r,0.06002709546499239,15,elasticnet_alpha_0.001_l1_0.8,subject_specific_local_models_weissbart_full
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,mean_recording_pearson_r,-0.00432094181859644,15,vlaai_epoch_2,subject_specific_local_models_weissbart_full
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,mean_recording_pearson_r,0.01472662286508464,15,happyquokka_epoch_17,subject_specific_local_models_weissbart_full
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,mean_recording_pearson_r,0.09184350723991225,15,linear_ols,subject_specific_local_models_weissbart_full
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,mean_recording_pearson_r,0.08105590851383755,15,lasso_alpha_0.01,subject_specific_local_models_weissbart_full
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,mean_recording_pearson_r,0.10969724371258649,15,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,mean_recording_pearson_r,0.045203574271906195,15,vlaai_epoch_1,subject_specific_local_models_weissbart_full
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,mean_recording_pearson_r,0.12446668873757773,15,happyquokka_epoch_26,subject_specific_local_models_weissbart_full
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P08,mean_recording_pearson_r,0.06336599695831904,15,linear_ols,subject_specific_local_models_weissbart_full
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P08,mean_recording_pearson_r,0.10744044016658015,15,lasso_alpha_0.001,subject_specific_local_models_weissbart_full
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P08,mean_recording_pearson_r,0.08322809154812218,15,elasticnet_alpha_0.001_l1_0.2,subject_specific_local_models_weissbart_full
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P08,mean_recording_pearson_r,0.055231307701817195,15,vlaai_epoch_3,subject_specific_local_models_weissbart_full
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P08,mean_recording_pearson_r,0.01923296943669545,15,happyquokka_epoch_4,subject_specific_local_models_weissbart_full
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P09,mean_recording_pearson_r,0.10312302386354676,15,linear_ols,subject_specific_local_models_weissbart_full
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P09,mean_recording_pearson_r,0.13295334864061484,15,lasso_alpha_0.001,subject_specific_local_models_weissbart_full
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P09,mean_recording_pearson_r,0.13459838178511133,15,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P09,mean_recording_pearson_r,0.13681227583680147,15,vlaai_epoch_2,subject_specific_local_models_weissbart_full
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P09,mean_recording_pearson_r,0.19232913054379605,15,happyquokka_epoch_24,subject_specific_local_models_weissbart_full
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P10,mean_recording_pearson_r,0.09145687722601076,15,linear_ols,subject_specific_local_models_weissbart_full
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P10,mean_recording_pearson_r,0.10720019917467097,15,lasso_alpha_0.001,subject_specific_local_models_weissbart_full
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P10,mean_recording_pearson_r,0.10275775702201671,15,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P10,mean_recording_pearson_r,0.06537472826821693,15,vlaai_epoch_2,subject_specific_local_models_weissbart_full
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P10,mean_recording_pearson_r,0.08862443804057271,15,happyquokka_epoch_51,subject_specific_local_models_weissbart_full
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P11,mean_recording_pearson_r,0.11542583465695497,15,linear_ols,subject_specific_local_models_weissbart_full
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P11,mean_recording_pearson_r,0.13196177833280837,15,lasso_alpha_0.001,subject_specific_local_models_weissbart_full
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P11,mean_recording_pearson_r,0.13331598979201378,15,elasticnet_alpha_0.001_l1_0.8,subject_specific_local_models_weissbart_full
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P11,mean_recording_pearson_r,0.05027721199330533,15,vlaai_epoch_1,subject_specific_local_models_weissbart_full
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P11,mean_recording_pearson_r,0.052175547321480144,15,happyquokka_epoch_6,subject_specific_local_models_weissbart_full
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P12,mean_recording_pearson_r,0.13131834168122572,15,linear_ols,subject_specific_local_models_weissbart_full
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P12,mean_recording_pearson_r,0.16914155612113527,15,lasso_alpha_0.001,subject_specific_local_models_weissbart_full
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P12,mean_recording_pearson_r,0.16766181410204234,15,elasticnet_alpha_0.001_l1_0.8,subject_specific_local_models_weissbart_full
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P12,mean_recording_pearson_r,0.181706730058688,15,vlaai_epoch_1,subject_specific_local_models_weissbart_full
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P12,mean_recording_pearson_r,0.20810665133825332,15,happyquokka_epoch_36,subject_specific_local_models_weissbart_full
