dataset,subject_id,model,seed,protocol,epoch,train_loss,val_score,best_epoch,epochs_completed,is_best_epoch
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,38,-0.013721738243475556,0.22787549992402395,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,39,-0.05595387378707528,0.2307393282651901,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,40,-0.05441747047007084,0.22574402280151845,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,41,-0.059485921170562506,0.2194265807668368,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,42,-0.012388589093461633,0.210543043166399,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,43,-0.04736887477338314,0.18144652384022872,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,44,-0.048920116387307644,0.223474474499623,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,45,-0.012145651504397392,0.22017637242873508,36,46,False
weissbart_tf64,P12,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,46,-0.05466798460111022,0.24020843704541525,36,46,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,1,,0.1785764274497827,1,11,True
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,2,,0.10255916404227415,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,3,,0.1553925720974803,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,4,,0.14558851445714632,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,5,,0.10346094506482283,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,6,,0.11679952293634414,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,7,,0.07852826073455314,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,8,,0.09241799941907326,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,9,,0.07313899754857024,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,10,,0.08835251843556761,1,11,False
weissbart_tf64,P12,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,11,,0.07706961957737804,1,11,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,1,0.9258350804448128,0.04489391037883858,6,16,False
