job_key,subject_id,model,epoch,train_loss,val_mean_recording_pearson_r,elapsed_seconds,device,gpu_name
sub-03:eegnet:seed0,sub-03,eegnet,10,-0.2608693084944893,0.21233587474281143,6.214600899955258,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,11,-0.2632250213090268,0.21501268488816153,6.298119499930181,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,12,-0.26938768509546474,0.21674804597089564,6.2210621000267565,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,13,-0.2711526223109754,0.21981788355504722,6.2106109000742435,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,14,-0.2738390275636199,0.22063248203094804,6.2219773000106215,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,15,-0.27498023694786944,0.20986992770898966,6.214308999944478,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,16,-0.2775914401190574,0.21184001836892313,6.2514416999183595,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,17,-0.2802418261433447,0.22030624012871408,6.294209000072442,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,18,-0.2845593189310761,0.21914014173490326,6.308535699965432,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,19,-0.2848066292578282,0.21397986260536472,6.321840799995698,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,20,-0.2823022945716394,0.22112839862885947,6.3227156000211835,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,21,-0.28782840339498145,0.22580061173197913,6.3614328999537975,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,22,-0.2878584424293907,0.22241666486970535,6.237157299998216,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,23,-0.28969944792919317,0.22234677956999355,6.20293639996089,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,24,-0.2910653658669088,0.21817522743575535,6.231759799993597,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,25,-0.2921667272984649,0.217254064622194,6.19956750003621,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,26,-0.29370533446026914,0.2175143254532807,6.234334200038575,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,27,-0.29585754430160843,0.22788412130033475,6.212059400044382,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,28,-0.2968410140309254,0.2184167437611932,6.208547499962151,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,29,-0.29729255496956114,0.2282649936525176,6.235120399971493,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,30,-0.2964458549239116,0.2134639774761511,6.2539607000071555,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,31,-0.298045043172783,0.22280542849943422,6.229053899995051,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,32,-0.3033799549471067,0.22084891619764996,6.217076800065115,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,33,-0.3019422573666999,0.23067975756564496,6.307437999988906,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,34,-0.30427584089546894,0.22053579837812343,6.266257399925962,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,35,-0.3070849668879749,0.23258101025373046,6.272800299921073,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,36,-0.30765865060537223,0.2268894814036329,6.216541200061329,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,37,-0.3058479839946305,0.22109978909642303,6.231394700007513,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,38,-0.3055382739107369,0.21286216337375363,6.1858191000064835,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,39,-0.3093862928991211,0.21878841753944878,6.2157552998978645,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,40,-0.3092724476113666,0.2232916558256346,6.262364099966362,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,41,-0.30837231928576303,0.22718234085370792,6.2515941999154165,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,42,-0.3082568929764812,0.21424921553596826,6.27051709999796,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,43,-0.3106261312795085,0.20978205851574172,6.314113999949768,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,44,-0.31180386076676114,0.22237769273145563,6.282832399941981,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:eegnet:seed0,sub-03,eegnet,45,-0.31134450868521324,0.22998943981111752,6.2691979999653995,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,1,-0.1881534888155081,0.25248659470450446,3.026975499931723,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,2,-0.29359572990374133,0.2955746079698993,3.012741700047627,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,3,-0.33407231081615796,0.31481093676229777,3.0039993000682443,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,4,-0.3619907464493405,0.3130932463689636,3.0187760000117123,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,5,-0.3814111582257531,0.33039421140257197,3.0137578999856487,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,6,-0.40177723291245376,0.3310654690361392,3.0125953999813646,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,7,-0.4217753281647509,0.32450269714845903,3.0141936000436544,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,8,-0.4376174346967177,0.3205668901747024,3.0075055999914184,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,9,-0.4596667113629254,0.321037695948501,3.028129899990745,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,10,-0.481146364049478,0.32324230548104904,3.03679679997731,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,11,-0.49564328789711,0.3092802813826032,3.027756000054069,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,12,-0.5160635581070726,0.3199559087391237,3.0500142000382766,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,13,-0.5383894484151494,0.3091873580467107,3.0267155000474304,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,14,-0.5525384545326233,0.3114750542755116,3.03318540006876,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,15,-0.5638584494590759,0.30529495581227056,2.987132400041446,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:adt:seed0,sub-03,adt,16,-0.5728888620029796,0.3073560666311961,2.994602399994619,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,1,-0.14620627637191494,0.1221069387924828,32.060988499899395,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,2,-0.22842564400676219,0.15594765242461267,33.530483999988064,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,3,-0.29538024116485173,0.1551381445567876,31.38186029996723,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,4,-0.4024051862270769,0.11746940638490178,30.862538299988955,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,5,-0.58850722654269,0.08553140491054266,30.90266000002157,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,6,-0.7535979814624386,0.0840723849051243,30.91720979998354,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,7,-0.8443993663221369,0.07705894074364021,30.91180240001995,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,8,-0.8978932453651348,0.05196418042593487,31.26943020010367,cuda,NVIDIA GeForce RTX 5060 Ti
