dataset,subject_id,model,seed,action,status,job_dir,checkpoint_id,subject_metric,num_recordings,error,source_protocol
weissbart_tf64,P05,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/ridge/seed_42,ridge_alpha_1.0,0.15318522294329492,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/cca/seed_42,cca_nc_4,0.09124425320427514,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/fcnn/seed_42,fcnn_epoch_3,0.056697345175727436,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P05,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P05/adt/seed_42,adt_epoch_5,0.16307278899629732,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/ridge/seed_42,ridge_alpha_10.0,0.06673353980209834,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/cca/seed_42,cca_nc_1,0.04920611017410582,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/fcnn/seed_42,fcnn_epoch_12,0.00261080492535098,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P06,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P06/adt/seed_42,adt_epoch_6,0.10931358221886854,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/ridge/seed_42,ridge_alpha_10.0,0.13858419702944305,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/cca/seed_42,cca_nc_2,0.11135284179342281,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/fcnn/seed_42,fcnn_epoch_0,0.1027934334669891,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P07,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P07/adt/seed_42,adt_epoch_1,0.08586057688102011,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/ridge/seed_42,ridge_alpha_100.0,0.10332106633028906,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/cca/seed_42,cca_nc_4,0.10176183935137799,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/fcnn/seed_42,fcnn_epoch_3,0.10365959751025126,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P08,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P08/adt/seed_42,adt_epoch_3,0.07465057620912924,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/ridge/seed_42,ridge_alpha_10.0,0.14148315889106838,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/cca/seed_42,cca_nc_4,0.1166026776245573,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/fcnn/seed_42,fcnn_epoch_0,0.10919880317367124,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P09,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P09/adt/seed_42,adt_epoch_4,0.17598438582446457,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/ridge/seed_42,ridge_alpha_100.0,0.13112665731121304,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/cca/seed_42,cca_nc_4,0.09218244704746066,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/fcnn/seed_42,fcnn_epoch_1,0.05665238477393187,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P10,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P10/adt/seed_42,adt_epoch_14,0.11387207321874383,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/ridge/seed_42,ridge_alpha_10.0,0.1506067789566798,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/cca/seed_42,cca_nc_4,0.08922455910492093,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/fcnn/seed_42,fcnn_epoch_0,0.1073741625755264,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P11,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P11/adt/seed_42,adt_epoch_5,0.180651136296568,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,ridge,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/ridge/seed_42,ridge_alpha_10.0,0.17372779956779152,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,cca,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/cca/seed_42,cca_nc_2,0.1363743607291315,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,fcnn,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/fcnn/seed_42,fcnn_epoch_2,0.17910841032020988,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P12,adt,42,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P12/adt/seed_42,adt_epoch_3,0.20470608768357818,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,ridge,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/ridge/seed_2026,ridge_alpha_100.0,0.13254733446979064,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,cca,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/cca/seed_2026,cca_nc_2,0.06411140220705791,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,fcnn,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/fcnn/seed_2026,fcnn_epoch_5,0.0704019774916806,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P00,adt,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P00/adt/seed_2026,adt_epoch_8,0.16175281099610483,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,ridge,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/ridge/seed_2026,ridge_alpha_1.0,0.08419014163262838,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,cca,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/cca/seed_2026,cca_nc_4,0.09495414914277106,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,fcnn,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/fcnn/seed_2026,fcnn_epoch_2,0.12681560842549597,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P01,adt,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P01/adt/seed_2026,adt_epoch_7,0.09925820378089485,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,ridge,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/ridge/seed_2026,ridge_alpha_100.0,0.1461383795288638,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,cca,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/cca/seed_2026,cca_nc_4,0.04335437285897882,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,fcnn,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/fcnn/seed_2026,fcnn_epoch_1,0.08581154004274433,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P02,adt,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P02/adt/seed_2026,adt_epoch_11,0.13594003800438886,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,ridge,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/ridge/seed_2026,ridge_alpha_100.0,0.15328675079009205,15,,gate0_gate2_full_subject_single_seed_v1
weissbart_tf64,P03,cca,2026,skip_existing,success,experiments/gate0_gate2_full_subject_single_seed/jobs/weissbart_tf64/P03/cca/seed_2026,cca_nc_4,0.09235633099448197,15,,gate0_gate2_full_subject_single_seed_v1
