dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P07,mean_recording_pearson_r,0.08586057688102011,15,adt_epoch_1,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P08,mean_recording_pearson_r,0.10332106633028906,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P08,mean_recording_pearson_r,0.10176183935137799,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P08,mean_recording_pearson_r,0.10365959751025126,15,fcnn_epoch_3,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P08,mean_recording_pearson_r,0.07465057620912924,15,adt_epoch_3,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P09,mean_recording_pearson_r,0.14148315889106838,15,ridge_alpha_10.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P09,mean_recording_pearson_r,0.1166026776245573,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P09,mean_recording_pearson_r,0.10919880317367124,15,fcnn_epoch_0,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P09,mean_recording_pearson_r,0.17598438582446457,15,adt_epoch_4,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P10,mean_recording_pearson_r,0.13112665731121304,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P10,mean_recording_pearson_r,0.09218244704746066,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P10,mean_recording_pearson_r,0.05665238477393187,15,fcnn_epoch_1,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P10,mean_recording_pearson_r,0.11387207321874383,15,adt_epoch_14,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P11,mean_recording_pearson_r,0.1506067789566798,15,ridge_alpha_10.0,full_subject_single_seed_validation
