dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P02,mean_recording_pearson_r,0.07709442757395554,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P02,mean_recording_pearson_r,0.06206988266056327,40,cca_nc_4,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P02,mean_recording_pearson_r,0.058882610910616154,40,fcnn_epoch_0,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P02,mean_recording_pearson_r,0.06439682363379626,40,adt_epoch_8,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P03,mean_recording_pearson_r,0.10405487391784017,24,ridge_alpha_10.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P03,mean_recording_pearson_r,0.07301375262520356,24,cca_nc_2,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P03,mean_recording_pearson_r,0.06592539096571144,24,fcnn_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P03,mean_recording_pearson_r,0.08146598680639984,24,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P04,mean_recording_pearson_r,0.175744230213875,24,ridge_alpha_10.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P04,mean_recording_pearson_r,0.10368267137331921,24,cca_nc_1,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P04,mean_recording_pearson_r,0.10726215165344466,24,fcnn_epoch_2,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P04,mean_recording_pearson_r,0.18624454274285965,24,adt_epoch_5,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P05,mean_recording_pearson_r,0.16560623028155064,24,ridge_alpha_1.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P05,mean_recording_pearson_r,0.08291126809368692,24,cca_nc_2,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P05,mean_recording_pearson_r,0.0772836962806794,24,fcnn_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P05,mean_recording_pearson_r,0.09926028846651712,24,adt_epoch_14,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P06,mean_recording_pearson_r,0.07456562557998551,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P06,mean_recording_pearson_r,0.05466787667077335,40,cca_nc_4,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P06,mean_recording_pearson_r,0.04736025961039863,40,fcnn_epoch_2,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P06,mean_recording_pearson_r,0.07824610586560414,40,adt_epoch_5,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P07,mean_recording_pearson_r,0.053227695766529526,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P07,mean_recording_pearson_r,0.04813761913481267,40,cca_nc_4,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P07,mean_recording_pearson_r,0.04177073348545885,40,fcnn_epoch_2,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P07,mean_recording_pearson_r,0.049861735416904696,40,adt_epoch_6,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P08,mean_recording_pearson_r,0.13968358567888628,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P08,mean_recording_pearson_r,0.07555111566470898,40,cca_nc_4,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P08,mean_recording_pearson_r,0.08142240033347493,40,fcnn_epoch_3,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P08,mean_recording_pearson_r,0.15441509786735494,40,adt_epoch_2,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P09,mean_recording_pearson_r,0.10027054598356153,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P09,mean_recording_pearson_r,0.0699837192568564,40,cca_nc_4,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P09,mean_recording_pearson_r,0.06090749762007626,40,fcnn_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P09,mean_recording_pearson_r,0.11294602654166166,40,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P10,mean_recording_pearson_r,0.14400813039919944,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P10,mean_recording_pearson_r,0.1052584234569652,40,cca_nc_1,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P10,mean_recording_pearson_r,0.09636906989887803,40,fcnn_epoch_1,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P10,mean_recording_pearson_r,0.1827733827426333,40,adt_epoch_3,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P11,mean_recording_pearson_r,0.044848313231063586,16,ridge_alpha_0.001,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P11,mean_recording_pearson_r,0.01697478173375066,16,cca_nc_1,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P11,mean_recording_pearson_r,0.05252191227174807,16,fcnn_epoch_1,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P11,mean_recording_pearson_r,0.029016418840218917,16,adt_epoch_1,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P12,mean_recording_pearson_r,0.051038192714147876,16,ridge_alpha_1.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P12,mean_recording_pearson_r,0.0477233194092052,16,cca_nc_2,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P12,mean_recording_pearson_r,0.024303849912917456,16,fcnn_epoch_4,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P12,mean_recording_pearson_r,0.07405633867954906,16,adt_epoch_6,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P13,mean_recording_pearson_r,0.08236454245340001,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P13,mean_recording_pearson_r,0.06220989017493215,40,cca_nc_1,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P13,mean_recording_pearson_r,0.05594610597871378,40,fcnn_epoch_2,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P13,mean_recording_pearson_r,0.08579810598113084,40,adt_epoch_4,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P14,mean_recording_pearson_r,0.07104625573321281,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P14,mean_recording_pearson_r,0.05426455228402065,40,cca_nc_4,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P14,mean_recording_pearson_r,0.05190032498483782,40,fcnn_epoch_0,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P14,mean_recording_pearson_r,0.09911691622566152,40,adt_epoch_2,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P15,mean_recording_pearson_r,0.06723994153100096,40,ridge_alpha_10.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P15,mean_recording_pearson_r,0.06403554735057461,40,cca_nc_2,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P15,mean_recording_pearson_r,0.04354849531293719,40,fcnn_epoch_6,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P15,mean_recording_pearson_r,0.048881689855330424,40,adt_epoch_6,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P16,mean_recording_pearson_r,0.11812743311029035,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P16,mean_recording_pearson_r,0.0409265315396537,40,cca_nc_1,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P16,mean_recording_pearson_r,0.05465808152612578,40,fcnn_epoch_6,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P16,mean_recording_pearson_r,0.1077967528328446,40,adt_epoch_5,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P17,mean_recording_pearson_r,0.1479816307863569,40,ridge_alpha_10.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P17,mean_recording_pearson_r,0.09540382930206373,40,cca_nc_4,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P17,mean_recording_pearson_r,0.07856063094393025,40,fcnn_epoch_1,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P17,mean_recording_pearson_r,0.10034419776260006,40,adt_epoch_3,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P18,mean_recording_pearson_r,0.10787007903537287,40,ridge_alpha_1.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P18,mean_recording_pearson_r,0.07395422785112646,40,cca_nc_1,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P18,mean_recording_pearson_r,0.06845165032467324,40,fcnn_epoch_2,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P18,mean_recording_pearson_r,0.08393450999416367,40,adt_epoch_5,full_subject_single_seed_validation
etard_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P19,mean_recording_pearson_r,0.16145018933092758,40,ridge_alpha_100.0,full_subject_single_seed_validation
etard_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P19,mean_recording_pearson_r,0.10494068293072975,40,cca_nc_2,full_subject_single_seed_validation
etard_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P19,mean_recording_pearson_r,0.0861283333444894,40,fcnn_epoch_2,full_subject_single_seed_validation
etard_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P19,mean_recording_pearson_r,0.17837210956403612,40,adt_epoch_6,full_subject_single_seed_validation
