dataset,model,task,protocol,seed,subject_id,recording_id,sampling_rate,metric_name,metric_value,num_valid_samples,checkpoint_id,artifact_scope
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP01,64,pearson_r,0.15966775271456093,990,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP02,64,pearson_r,0.12231857722633156,970,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP03,64,pearson_r,0.022597063682192487,890,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP04,64,pearson_r,0.24114498660560033,870,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP05,64,pearson_r,0.09097354093233063,1191,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP06,64,pearson_r,0.04447440884257855,894,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP07,64,pearson_r,0.13160719713613966,1134,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_AUNP08,64,pearson_r,-0.03563473270553428,1104,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_BROP01,64,pearson_r,0.06754860892228177,1017,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_BROP02,64,pearson_r,0.020493246744201873,1120,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_BROP03,64,pearson_r,0.04390014843869391,1000,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_FLOP01,64,pearson_r,0.040715610060122094,779,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_FLOP02,64,pearson_r,0.16788055737437824,699,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_FLOP03,64,pearson_r,0.2035417166012663,655,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,0,P01,test_-_P01_-_FLOP04,64,pearson_r,0.12919204955561983,1213,fcnn_epoch_5,full_subject_single_seed_validation
