dataset,subject_id,model,seed,source_metric,current_scorer_metric,independent_pearson_metric,current_minus_independent,source_minus_current,train_split_ids,val_split_ids,test_split_ids,best_epoch,best_val,epochs_completed,input_hash,target_hash,prediction_hash,lag_sweep_policy,job_key
weissbart_tf64,P06,vlaai,0,-0.00432094181859644,0.029983881663677197,0.029983881663677197,0.0,-0.034304823482273636,"['train_-_P06_-_AUNP01', 'train_-_P06_-_AUNP02', 'train_-_P06_-_AUNP03', 'train_-_P06_-_AUNP04', 'train_-_P06_-_AUNP05', 'train_-_P06_-_AUNP06', 'train_-_P06_-_AUNP07', 'train_-_P06_-_AUNP08', 'train_-_P06_-_BROP01', 'train_-_P06_-_BROP02', 'train_-_P06_-_BROP03', 'train_-_P06_-_FLOP01', 'train_-_P06_-_FLOP02', 'train_-_P06_-_FLOP03', 'train_-_P06_-_FLOP04']","['val_-_P06_-_AUNP01', 'val_-_P06_-_AUNP02', 'val_-_P06_-_AUNP03', 'val_-_P06_-_AUNP04', 'val_-_P06_-_AUNP05', 'val_-_P06_-_AUNP06', 'val_-_P06_-_AUNP07', 'val_-_P06_-_AUNP08', 'val_-_P06_-_BROP01', 'val_-_P06_-_BROP02', 'val_-_P06_-_BROP03', 'val_-_P06_-_FLOP01', 'val_-_P06_-_FLOP02', 'val_-_P06_-_FLOP03', 'val_-_P06_-_FLOP04']","['test_-_P06_-_AUNP01', 'test_-_P06_-_AUNP02', 'test_-_P06_-_AUNP03', 'test_-_P06_-_AUNP04', 'test_-_P06_-_AUNP05', 'test_-_P06_-_AUNP06', 'test_-_P06_-_AUNP07', 'test_-_P06_-_AUNP08', 'test_-_P06_-_BROP01', 'test_-_P06_-_BROP02', 'test_-_P06_-_BROP03', 'test_-_P06_-_FLOP01', 'test_-_P06_-_FLOP02', 'test_-_P06_-_FLOP03', 'test_-_P06_-_FLOP04']",3,0.08555416882348557,13,f761f700196e2e2cb35dc101ec3bcbedc5c2db28716a4e5967c5a83815d63289,03b8fef261cac2bec60aaff0ffc3cc2c7a4cc057a72c6476cfaeb57d069ee7fe,3a6eae3272261278ddae4d4439f276a4ad715feff5a8f1cdbae56c4b36243d73,"diagnostic only; not used for checkpoint, hyperparameter, or final score selection",weissbart_tf64:P06:vlaai:seed0
etard_tf64,P11,happyquokka,0,-0.0001975521606870697,-0.0001975521606870697,-0.0001975521606870697,0.0,0.0,"['train_-_P11_-_cleanDutch_part_1', 'train_-_P11_-_cleanDutch_part_2', 'train_-_P11_-_cleanDutch_part_3', 'train_-_P11_-_cleanDutch_part_4', 'train_-_P11_-_hbDutch_part_1', 'train_-_P11_-_hbDutch_part_2', 'train_-_P11_-_hbDutch_part_3', 'train_-_P11_-_hbDutch_part_4', 'train_-_P11_-_lbDutch_part_1', 'train_-_P11_-_lbDutch_part_2', 'train_-_P11_-_lbDutch_part_3', 'train_-_P11_-_lbDutch_part_4', 'train_-_P11_-_mbDutch_part_1', 'train_-_P11_-_mbDutch_part_2', 'train_-_P11_-_mbDutch_part_3', 'train_-_P11_-_mbDutch_part_4']","['val_-_P11_-_cleanDutch_part_1', 'val_-_P11_-_cleanDutch_part_2', 'val_-_P11_-_cleanDutch_part_3', 'val_-_P11_-_cleanDutch_part_4', 'val_-_P11_-_hbDutch_part_1', 'val_-_P11_-_hbDutch_part_2', 'val_-_P11_-_hbDutch_part_3', 'val_-_P11_-_hbDutch_part_4', 'val_-_P11_-_lbDutch_part_1', 'val_-_P11_-_lbDutch_part_2', 'val_-_P11_-_lbDutch_part_3', 'val_-_P11_-_lbDutch_part_4', 'val_-_P11_-_mbDutch_part_1', 'val_-_P11_-_mbDutch_part_2', 'val_-_P11_-_mbDutch_part_3', 'val_-_P11_-_mbDutch_part_4']","['test_-_P11_-_cleanDutch_part_1', 'test_-_P11_-_cleanDutch_part_2', 'test_-_P11_-_cleanDutch_part_3', 'test_-_P11_-_cleanDutch_part_4', 'test_-_P11_-_hbDutch_part_1', 'test_-_P11_-_hbDutch_part_2', 'test_-_P11_-_hbDutch_part_3', 'test_-_P11_-_hbDutch_part_4', 'test_-_P11_-_lbDutch_part_1', 'test_-_P11_-_lbDutch_part_2', 'test_-_P11_-_lbDutch_part_3', 'test_-_P11_-_lbDutch_part_4', 'test_-_P11_-_mbDutch_part_1', 'test_-_P11_-_mbDutch_part_2', 'test_-_P11_-_mbDutch_part_3', 'test_-_P11_-_mbDutch_part_4']",6,0.02317953761667013,16,dae8d281344cc35fa58fb355a2c14f5772cfbe589e6ba72bac98ebfecb52f26c,bbda3c41296da03578a9bcceb2ba67fc98460c4a44ca7d71e83e46a35ef04529,97f426858929e6083e6fba2dead269d666f86fd46e2db056e938796d2ba5525f,"diagnostic only; not used for checkpoint, hyperparameter, or final score selection",etard_tf64:P11:happyquokka:seed0
etard_tf64,P11,elasticnet,0,-0.0021333631940971577,-0.0021333631940971577,-0.0021333631940971577,0.0,0.0,"['train_-_P11_-_cleanDutch_part_1', 'train_-_P11_-_cleanDutch_part_2', 'train_-_P11_-_cleanDutch_part_3', 'train_-_P11_-_cleanDutch_part_4', 'train_-_P11_-_hbDutch_part_1', 'train_-_P11_-_hbDutch_part_2', 'train_-_P11_-_hbDutch_part_3', 'train_-_P11_-_hbDutch_part_4', 'train_-_P11_-_lbDutch_part_1', 'train_-_P11_-_lbDutch_part_2', 'train_-_P11_-_lbDutch_part_3', 'train_-_P11_-_lbDutch_part_4', 'train_-_P11_-_mbDutch_part_1', 'train_-_P11_-_mbDutch_part_2', 'train_-_P11_-_mbDutch_part_3', 'train_-_P11_-_mbDutch_part_4']","['val_-_P11_-_cleanDutch_part_1', 'val_-_P11_-_cleanDutch_part_2', 'val_-_P11_-_cleanDutch_part_3', 'val_-_P11_-_cleanDutch_part_4', 'val_-_P11_-_hbDutch_part_1', 'val_-_P11_-_hbDutch_part_2', 'val_-_P11_-_hbDutch_part_3', 'val_-_P11_-_hbDutch_part_4', 'val_-_P11_-_lbDutch_part_1', 'val_-_P11_-_lbDutch_part_2', 'val_-_P11_-_lbDutch_part_3', 'val_-_P11_-_lbDutch_part_4', 'val_-_P11_-_mbDutch_part_1', 'val_-_P11_-_mbDutch_part_2', 'val_-_P11_-_mbDutch_part_3', 'val_-_P11_-_mbDutch_part_4']","['test_-_P11_-_cleanDutch_part_1', 'test_-_P11_-_cleanDutch_part_2', 'test_-_P11_-_cleanDutch_part_3', 'test_-_P11_-_cleanDutch_part_4', 'test_-_P11_-_hbDutch_part_1', 'test_-_P11_-_hbDutch_part_2', 'test_-_P11_-_hbDutch_part_3', 'test_-_P11_-_hbDutch_part_4', 'test_-_P11_-_lbDutch_part_1', 'test_-_P11_-_lbDutch_part_2', 'test_-_P11_-_lbDutch_part_3', 'test_-_P11_-_lbDutch_part_4', 'test_-_P11_-_mbDutch_part_1', 'test_-_P11_-_mbDutch_part_2', 'test_-_P11_-_mbDutch_part_3', 'test_-_P11_-_mbDutch_part_4']",,0.022883237170275884,,9d042e747d461339ec4b260229ab6885186f7945d084991126bddcce4e717b4e,f35e90f2b3961d5217c54c14d7f922ccbc72bd863886a6742a0d70618ec918a0,41cb3f72407d9916ec294c12437054741df0153ca2c5f73b1f259c390671c16a,"diagnostic only; not used for checkpoint, hyperparameter, or final score selection",etard_tf64:P11:elasticnet:seed0
