dataset,subject_id,model,old_summary_metric,old_summary_source,old_n_subjects,pilot_metric,pilot_epochs,focused_metric,focused_epochs_completed,focused_best_epoch,focused_best_val_metric,focused_minus_pilot,focused_minus_old_mean,directly_comparable_with_old,interpretation
etard_tf64_p00,P00,fcnn,0.06210834784433241,E:\decode\experiments\reference_baselines\etard_tf64\fcnn\metrics.csv,20,0.03089972592054757,5,0.03089972592054757,14,3,0.10566417165100575,0.0,-0.03120862192378484,no,focused rerun did not improve over pilot; budget alone is unlikely to explain the gap
etard_tf64_p00,P00,adt,0.08597070755065966,E:\decode\experiments\adt_exact_reference\etard_tf64_all_e100\summary.json,20,0.056455132402974756,3,0.08534289740716612,25,14,0.10440848418100605,0.028887765004191365,-0.0006278101434935429,no,focused rerun improved over pilot; budget is a meaningful factor
