dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
weissbart_tf64,vlaai,reconstruction,gate0_gate2_vlaai_happyquokka_training_budget_p00_v1,0,P00,mean_recording_pearson_r,0.08163938835281748,15,vlaai_epoch_1,subject_specific_vlaai_happyquokka_budget_validation
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_vlaai_happyquokka_training_budget_p00_v1,0,P00,mean_recording_pearson_r,0.08569685795111738,15,happyquokka_epoch_25,subject_specific_vlaai_happyquokka_budget_validation
